,StartDate,EndDate,Category,Start,Stop,Miles,Purpose,Year,Month,Day,StartHour,Time of Day,Time Difference,Total Hours,MoreThan1Hour,Time Difference (Minutes),month_name,DayName
496,2016-06-29 12:11:00,2016-06-29 12:16:00,Business,Westpark Place,Whitebridge,1.8,NA,2016,6,29,12,Day,0 days 00:05:00,0.08,False,5.0,June,Wednesday
497,2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,2016,6,29,20,Night,0 days 00:18:00,0.3,False,18.0,June,Wednesday
498,2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,2016,6,29,23,Night,0 days 00:22:00,0.37,False,22.0,June,Wednesday
499,2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,2016,6,30,20,Night,0 days 00:17:00,0.28,False,17.0,June,Thursday
500,2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,2016,7,1,0,Night,0 days 00:25:00,0.42,False,25.0,July,Friday
501,2016-07-01 09:34:00,2016-07-01 09:57:00,Business,Cary,Raleigh,13.3,Meeting,2016,7,1,9,Day,0 days 00:23:00,0.38,False,23.0,July,Friday
502,2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,2016,7,1,12,Day,0 days 00:24:00,0.4,False,24.0,July,Friday
503,2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,2016,7,1,20,Night,0 days 00:18:00,0.3,False,18.0,July,Friday
504,2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,2016,7,1,23,Night,0 days 00:21:00,0.35,False,21.0,July,Friday
505,2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,2016,7,2,20,Night,0 days 00:18:00,0.3,False,18.0,July,Saturday
506,2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,2016,7,2,23,Night,0 days 00:24:00,0.4,False,24.0,July,Saturday
507,2016-07-03 00:28:00,2016-07-03 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,2016,7,3,0,Night,0 days 00:10:00,0.17,False,10.0,July,Sunday
508,2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,2016,7,3,3,Night,0 days 00:06:00,0.1,False,6.0,July,Sunday
509,2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,2016,7,3,20,Night,0 days 00:18:00,0.3,False,18.0,July,Sunday
510,2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,2016,7,4,0,Night,0 days 00:15:00,0.25,False,15.0,July,Monday
511,2016-07-04 17:31:00,2016-07-04 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,2016,7,4,17,Day,0 days 00:18:00,0.3,False,18.0,July,Monday
512,2016-07-04 18:23:00,2016-07-04 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,2016,7,4,18,Night,0 days 00:26:00,0.43,False,26.0,July,Monday
513,2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,2016,7,4,20,Night,0 days 00:17:00,0.28,False,17.0,July,Monday
515,2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,2016,7,5,0,Night,0 days 00:20:00,0.33,False,20.0,July,Tuesday
516,2016-07-05 16:48:00,2016-07-05 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,2016,7,5,16,Day,0 days 00:04:00,0.07,False,4.0,July,Tuesday
517,2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,NA,2016,7,5,20,Night,0 days 00:20:00,0.33,False,20.0,July,Tuesday
518,2016-07-05 22:41:00,2016-07-05 23:02:00,Business,Durham,Morrisville,8.6,NA,2016,7,5,22,Night,0 days 00:21:00,0.35,False,21.0,July,Tuesday
519,2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,2016,7,6,0,Night,0 days 00:20:00,0.33,False,20.0,July,Wednesday
520,2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,2016,7,6,9,Day,0 days 00:19:00,0.32,False,19.0,July,Wednesday
521,2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,NA,2016,7,6,12,Day,0 days 00:20:00,0.33,False,20.0,July,Wednesday
522,2016-07-06 20:04:00,2016-07-06 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,2016,7,6,20,Night,0 days 00:10:00,0.17,False,10.0,July,Wednesday
523,2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,2016,7,6,23,Night,0 days 00:13:00,0.22,False,13.0,July,Wednesday
524,2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,2016,7,7,8,Day,0 days 00:28:00,0.47,False,28.0,July,Thursday
525,2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,NA,2016,7,7,10,Day,0 days 00:06:00,0.1,False,6.0,July,Thursday
526,2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,NA,2016,7,7,12,Day,0 days 00:36:00,0.6,False,36.0,July,Thursday
527,2016-07-08 09:50:00,2016-07-08 10:13:00,Business,CBD,Pontchartrain Beach,7.7,NA,2016,7,8,9,Day,0 days 00:23:00,0.38,False,23.0,July,Friday
528,2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,CBD,7.0,NA,2016,7,8,10,Day,0 days 00:21:00,0.35,False,21.0,July,Friday
529,2016-07-08 13:48:00,2016-07-08 14:11:00,Business,New Orleans,Metairie,12.5,NA,2016,7,8,13,Day,0 days 00:23:00,0.38,False,23.0,July,Friday
530,2016-07-08 17:11:00,2016-07-08 17:30:00,Business,Kenner,New Orleans,13.2,NA,2016,7,8,17,Day,0 days 00:19:00,0.32,False,19.0,July,Friday
531,2016-07-09 09:03:00,2016-07-09 09:46:00,Business,New Orleans,Kenner,13.0,NA,2016,7,9,9,Day,0 days 00:43:00,0.72,False,43.0,July,Saturday
532,2016-07-09 09:52:00,2016-07-09 10:06:00,Business,Kenner,Metairie,4.9,NA,2016,7,9,9,Day,0 days 00:14:00,0.23,False,14.0,July,Saturday
533,2016-07-09 10:15:00,2016-07-09 10:33:00,Business,Metairie,New Orleans,8.5,NA,2016,7,9,10,Day,0 days 00:18:00,0.3,False,18.0,July,Saturday
534,2016-07-10 14:10:00,2016-07-10 14:17:00,Business,CBD,St Thomas,1.3,NA,2016,7,10,14,Day,0 days 00:07:00,0.12,False,7.0,July,Sunday
535,2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,CBD,1.8,NA,2016,7,10,16,Day,0 days 00:11:00,0.18,False,11.0,July,Sunday
536,2016-07-10 18:05:00,2016-07-10 18:21:00,Business,New Orleans,Kenner,13.6,NA,2016,7,10,18,Night,0 days 00:16:00,0.27,False,16.0,July,Sunday
537,2016-07-10 19:51:00,2016-07-10 20:08:00,Business,Kenner,New Orleans,13.4,NA,2016,7,10,19,Night,0 days 00:17:00,0.28,False,17.0,July,Sunday
538,2016-07-12 16:10:00,2016-07-12 16:45:00,Business,New Orleans,Kenner,12.3,NA,2016,7,12,16,Day,0 days 00:35:00,0.58,False,35.0,July,Tuesday
539,2016-07-12 19:21:00,2016-07-12 19:26:00,Personal,Kenner,Kenner,1.4,NA,2016,7,12,19,Night,0 days 00:05:00,0.08,False,5.0,July,Tuesday
540,2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,NA,2016,7,12,23,Night,0 days 00:24:00,0.4,False,24.0,July,Tuesday
541,2016-07-13 12:39:00,2016-07-13 13:20:00,Personal,Cary,Morrisville,23.5,NA,2016,7,13,12,Day,0 days 00:41:00,0.68,False,41.0,July,Wednesday
542,2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,NA,2016,7,13,13,Day,0 days 00:14:00,0.23,False,14.0,July,Wednesday
543,2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,NA,2016,7,13,13,Day,0 days 00:12:00,0.2,False,12.0,July,Wednesday
544,2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,NA,2016,7,14,15,Day,0 days 00:08:00,0.13,False,8.0,July,Thursday
545,2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,2016,7,14,16,Day,0 days 00:31:00,0.52,False,31.0,July,Thursday
546,2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,NA,2016,7,14,16,Day,0 days 03:26:00,3.43,True,206.0,July,Thursday
547,2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,NA,2016,7,15,11,Day,0 days 00:21:00,0.35,False,21.0,July,Friday
548,2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,NA,2016,7,15,12,Day,0 days 00:10:00,0.17,False,10.0,July,Friday
549,2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,NA,2016,7,15,12,Day,0 days 00:40:00,0.67,False,40.0,July,Friday
550,2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,NA,2016,7,15,15,Day,0 days 00:30:00,0.5,False,30.0,July,Friday
551,2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,NA,2016,7,15,15,Day,0 days 00:12:00,0.2,False,12.0,July,Friday
552,2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,NA,2016,7,16,13,Day,0 days 00:56:00,0.93,False,56.0,July,Saturday
553,2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,NA,2016,7,16,14,Day,0 days 00:16:00,0.27,False,16.0,July,Saturday
554,2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,NA,2016,7,16,15,Day,0 days 01:28:00,1.47,True,88.0,July,Saturday
555,2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,NA,2016,7,16,19,Night,0 days 00:53:00,0.88,False,53.0,July,Saturday
556,2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,NA,2016,7,16,21,Night,0 days 00:33:00,0.55,False,33.0,July,Saturday
557,2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,2016,7,16,22,Night,0 days 00:13:00,0.22,False,13.0,July,Saturday
558,2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),2016,7,17,11,Day,0 days 00:27:00,0.45,False,27.0,July,Sunday
559,2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,2016,7,17,12,Day,0 days 03:05:00,3.08,True,185.0,July,Sunday
560,2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,2016,7,18,10,Day,0 days 00:12:00,0.2,False,12.0,July,Monday
561,2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,2016,7,18,10,Day,0 days 00:21:00,0.35,False,21.0,July,Monday
562,2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,2016,7,18,11,Day,0 days 00:11:00,0.18,False,11.0,July,Monday
563,2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,2016,7,18,11,Day,0 days 00:16:00,0.27,False,16.0,July,Monday
564,2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,2016,7,18,17,Day,0 days 00:21:00,0.35,False,21.0,July,Monday
565,2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,2016,7,18,18,Night,0 days 00:15:00,0.25,False,15.0,July,Monday
566,2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,2016,7,18,19,Night,0 days 00:07:00,0.12,False,7.0,July,Monday
567,2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,2016,7,18,20,Night,0 days 00:04:00,0.07,False,4.0,July,Monday
568,2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,2016,7,18,21,Night,0 days 00:08:00,0.13,False,8.0,July,Monday
569,2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,2016,7,19,10,Day,0 days 00:16:00,0.27,False,16.0,July,Tuesday
570,2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,2016,7,19,10,Day,0 days 00:15:00,0.25,False,15.0,July,Tuesday
571,2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,2016,7,19,11,Day,0 days 00:30:00,0.5,False,30.0,July,Tuesday
572,2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,2016,7,19,17,Day,0 days 00:10:00,0.17,False,10.0,July,Tuesday
573,2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,NA,2016,7,19,17,Day,0 days 00:18:00,0.3,False,18.0,July,Tuesday
574,2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,NA,2016,7,20,17,Day,0 days 00:12:00,0.2,False,12.0,July,Wednesday
575,2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,NA,2016,7,20,17,Day,0 days 00:07:00,0.12,False,7.0,July,Wednesday
576,2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,NA,2016,7,20,18,Night,0 days 00:04:00,0.07,False,4.0,July,Wednesday
577,2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,NA,2016,7,21,17,Day,0 days 00:06:00,0.1,False,6.0,July,Thursday
578,2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,NA,2016,7,21,17,Day,0 days 00:09:00,0.15,False,9.0,July,Thursday
579,2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,NA,2016,7,21,18,Night,0 days 00:15:00,0.25,False,15.0,July,Thursday
580,2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,NA,2016,7,21,19,Night,0 days 00:09:00,0.15,False,9.0,July,Thursday
581,2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,NA,2016,7,22,10,Day,0 days 00:11:00,0.18,False,11.0,July,Friday
582,2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,NA,2016,7,22,11,Day,0 days 00:14:00,0.23,False,14.0,July,Friday
583,2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,NA,2016,7,22,11,Day,0 days 00:23:00,0.38,False,23.0,July,Friday
584,2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,NA,2016,7,22,12,Day,0 days 00:17:00,0.28,False,17.0,July,Friday
585,2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,2016,7,22,13,Day,0 days 00:21:00,0.35,False,21.0,July,Friday
586,2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,2016,7,22,14,Day,0 days 00:16:00,0.27,False,16.0,July,Friday
587,2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,NA,2016,7,22,15,Day,0 days 00:33:00,0.55,False,33.0,July,Friday
588,2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,NA,2016,7,22,18,Night,0 days 00:18:00,0.3,False,18.0,July,Friday
589,2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,NA,2016,7,23,14,Day,0 days 00:17:00,0.28,False,17.0,July,Saturday
590,2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,NA,2016,7,23,14,Day,0 days 00:24:00,0.4,False,24.0,July,Saturday
591,2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,NA,2016,7,23,15,Day,0 days 00:12:00,0.2,False,12.0,July,Saturday
592,2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,NA,2016,7,23,15,Day,0 days 00:20:00,0.33,False,20.0,July,Saturday
593,2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,2016,7,23,20,Night,0 days 00:16:00,0.27,False,16.0,July,Saturday
594,2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,2016,7,23,23,Night,0 days 00:25:00,0.42,False,25.0,July,Saturday
595,2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,NA,2016,7,25,10,Day,0 days 00:06:00,0.1,False,6.0,July,Monday
596,2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,NA,2016,7,25,10,Day,0 days 00:11:00,0.18,False,11.0,July,Monday
597,2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,NA,2016,7,25,11,Day,0 days 00:29:00,0.48,False,29.0,July,Monday
598,2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,NA,2016,7,25,11,Day,0 days 00:07:00,0.12,False,7.0,July,Monday
599,2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,NA,2016,7,26,15,Day,0 days 00:06:00,0.1,False,6.0,July,Tuesday
600,2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,NA,2016,7,26,17,Day,0 days 00:10:00,0.17,False,10.0,July,Tuesday
601,2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,2016,7,26,20,Night,0 days 00:08:00,0.13,False,8.0,July,Tuesday
602,2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,7,26,22,Night,0 days 00:08:00,0.13,False,8.0,July,Tuesday
603,2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,NA,2016,7,27,19,Night,0 days 00:12:00,0.2,False,12.0,July,Wednesday
604,2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,NA,2016,7,27,21,Night,0 days 00:23:00,0.38,False,23.0,July,Wednesday
605,2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,NA,2016,7,27,22,Night,0 days 00:26:00,0.43,False,26.0,July,Wednesday
606,2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,NA,2016,7,28,0,Night,0 days 00:05:00,0.08,False,5.0,July,Thursday
607,2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,NA,2016,7,29,15,Day,0 days 00:02:00,0.03,False,2.0,July,Friday
608,2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,2016,7,29,17,Day,0 days 00:18:00,0.3,False,18.0,July,Friday
609,2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,NA,2016,7,30,17,Day,0 days 00:25:00,0.42,False,25.0,July,Saturday
610,2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,NA,2016,7,30,21,Night,0 days 00:25:00,0.42,False,25.0,July,Saturday
611,2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,NA,2016,7,31,17,Day,0 days 00:07:00,0.12,False,7.0,July,Sunday
612,2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,NA,2016,8,1,12,Day,0 days 00:17:00,0.28,False,17.0,August,Monday
613,2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,NA,2016,8,1,13,Day,0 days 00:11:00,0.18,False,11.0,August,Monday
614,2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,NA,2016,8,1,13,Day,0 days 00:18:00,0.3,False,18.0,August,Monday
615,2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,NA,2016,8,1,13,Day,0 days 00:22:00,0.37,False,22.0,August,Monday
616,2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,NA,2016,8,1,15,Day,0 days 00:07:00,0.12,False,7.0,August,Monday
617,2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,NA,2016,8,1,16,Day,0 days 00:07:00,0.12,False,7.0,August,Monday
618,2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,NA,2016,8,1,16,Day,0 days 00:30:00,0.5,False,30.0,August,Monday
619,2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,NA,2016,8,1,17,Day,0 days 00:32:00,0.53,False,32.0,August,Monday
620,2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,2016,8,2,8,Day,0 days 00:21:00,0.35,False,21.0,August,Tuesday
621,2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,NA,2016,8,2,11,Day,0 days 00:24:00,0.4,False,24.0,August,Tuesday
624,2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,NA,2016,8,3,12,Day,0 days 00:14:00,0.23,False,14.0,August,Wednesday
626,2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,NA,2016,8,3,16,Day,0 days 00:04:00,0.07,False,4.0,August,Wednesday
627,2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,NA,2016,8,5,17,Day,0 days 00:07:00,0.12,False,7.0,August,Friday
628,2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,NA,2016,8,5,18,Night,0 days 00:04:00,0.07,False,4.0,August,Friday
629,2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,NA,2016,8,5,19,Night,0 days 00:10:00,0.17,False,10.0,August,Friday
630,2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,NA,2016,8,6,6,Day,0 days 00:18:00,0.3,False,18.0,August,Saturday
631,2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,NA,2016,8,6,9,Day,0 days 00:22:00,0.37,False,22.0,August,Saturday
632,2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,NA,2016,8,7,17,Day,0 days 00:09:00,0.15,False,9.0,August,Sunday
633,2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016,8,7,17,Day,0 days 00:15:00,0.25,False,15.0,August,Sunday
634,2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,NA,2016,8,7,18,Night,0 days 00:06:00,0.1,False,6.0,August,Sunday
635,2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,8,7,20,Night,0 days 00:08:00,0.13,False,8.0,August,Sunday
636,2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,NA,2016,8,8,16,Day,0 days 00:14:00,0.23,False,14.0,August,Monday
637,2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,NA,2016,8,8,16,Day,0 days 00:13:00,0.22,False,13.0,August,Monday
638,2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016,8,8,17,Day,0 days 00:11:00,0.18,False,11.0,August,Monday
639,2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,NA,2016,8,8,21,Night,0 days 00:25:00,0.42,False,25.0,August,Monday
640,2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,2016,8,8,23,Night,0 days 00:09:00,0.15,False,9.0,August,Monday
641,2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,NA,2016,8,9,14,Day,0 days 00:18:00,0.3,False,18.0,August,Tuesday
642,2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,NA,2016,8,9,15,Day,0 days 00:21:00,0.35,False,21.0,August,Tuesday
643,2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,NA,2016,8,9,16,Day,0 days 00:33:00,0.55,False,33.0,August,Tuesday
644,2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,NA,2016,8,10,16,Day,0 days 00:28:00,0.47,False,28.0,August,Wednesday
645,2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,NA,2016,8,10,17,Day,0 days 00:35:00,0.58,False,35.0,August,Wednesday
646,2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,NA,2016,8,10,18,Night,0 days 00:01:00,0.02,False,1.0,August,Wednesday
647,2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,NA,2016,8,10,19,Night,0 days 00:15:00,0.25,False,15.0,August,Wednesday
648,2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,NA,2016,8,11,12,Day,0 days 00:07:00,0.12,False,7.0,August,Thursday
649,2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,NA,2016,8,11,13,Day,0 days 00:14:00,0.23,False,14.0,August,Thursday
650,2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,NA,2016,8,11,13,Day,0 days 00:10:00,0.17,False,10.0,August,Thursday
651,2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,NA,2016,8,11,18,Night,0 days 00:52:00,0.87,False,52.0,August,Thursday
652,2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,NA,2016,8,11,20,Night,0 days 00:45:00,0.75,False,45.0,August,Thursday
653,2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,NA,2016,8,12,18,Night,0 days 00:03:00,0.05,False,3.0,August,Friday
